0,1,2,3
2017-08-27 13:51:08+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At WESTVIEW - High Water - Status: Verified at 8:47 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 13:51:05+00:00,houstontranstar,BELTWAY 8-EAST Southbound At GARRETT - High Water - Status: Verified at 8:49 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 13:48:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At BRIAR FOREST DR - High Water - Status: Verified at 8:46 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 13:45:05+00:00,houstontranstar,IH-10 KATY Eastbound At BELTWAY 8-WEST - High Water - Status: Verified at 8:36 AM - Lanes Affected: 2 Shoulder Lane(s),
2017-08-27 13:39:08+00:00,houstontranstar,IH-45 GULF Northbound At SCARSDALE BLVD - High Water - Status: Verified at 8:36 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 13:39:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At BELTWAY 8-NORTH - High Water - Status: Verified at 8:34 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 13:36:08+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At W. FUQUA - High Water - Status: Verified at 8:32 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 13:36:05+00:00,houstontranstar,BELTWAY 8-SOUTH Eastbound At W. FUQUA - High Water - Status: Verified at 8:33 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 13:33:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At HARDY TOLL - High Water - Status: Verified at 8:29 AM - Lanes Affected: 2 Shoulder Lane(s),
2017-08-27 13:30:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At FM-865 CULLEN BLVD - High Water - Status: Verified at 8:28 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 13:24:05+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At SH-288 - High Water - Status: Verified at 11:59 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 13:21:09+00:00,houstontranstar,Tomball Tollway Northbound At BS 249/ Holderrieth - High Water - Status: Verified at 11:59 PM - Lanes Affected: 2 Shoulder Lane(s),
2017-08-27 13:21:05+00:00,houstontranstar,IH-10 KATY Eastbound At SILBER RD - High Water - Status: Verified at 8:18 AM - Lanes Affected: All Mainlanes,
2017-08-27 13:18:05+00:00,houstontranstar,Tomball Tollway Southbound At BS 249/ Holderrieth - High Water - Status: Verified at 8:15 AM - Lanes Affected: 2 Shoulder Lane(s),
2017-08-27 13:09:05+00:00,houstontranstar,"BELTWAY 8-SOUTH Eastbound At SH-288 - High Water, Accident - Status: Detected at 8:07 AM - Lanes Affected: 2 Shoulder Lane(s)",
2017-08-27 13:06:05+00:00,houstontranstar,"HARDY TOLL ROAD Northbound At LITTLE YORK RD - High Water, Accident - Status: Verified at 8:03 AM - Lanes Affected: 2 Shoulder Lane(s)",
2017-08-27 13:03:09+00:00,houstontranstar,SH-288 Southbound At MAC GREGOR DR - High Water - Status: Verified at 7:59 AM - Lanes Affected: All Mainlanes,
2017-08-27 13:03:05+00:00,houstontranstar,SH-288 Southbound At IH-610 SOUTH LOOP - High Water - Status: Verified at 8:00 AM - Lanes Affected: All Mainlanes,
2017-08-27 12:48:05+00:00,houstontranstar,IH-69 Southbound At FM 1314 - High Water - Status: Verified at 7:45 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 12:45:09+00:00,houstontranstar,IH-45 NORTH Southbound Before RICHEY RD - High Water - Status: Verified at 7:43 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 12:45:05+00:00,houstontranstar,IH-45 NORTH Northbound After RICHEY RD - High Water - Status: Verified at 7:42 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 12:42:05+00:00,houstontranstar,SH-288 Northbound At HOLLY HALL ST - High Water - Status: Verified at 7:39 AM - Lanes Affected: All Mainlanes,
2017-08-27 12:39:09+00:00,houstontranstar,SH-288 Southbound At HOLCOMBE BLVD - High Water - Status: Verified at 7:35 AM - Lanes Affected: All Mainlanes,
2017-08-27 12:39:05+00:00,houstontranstar,IH-610 SOUTH LOOP Westbound At S POST OAK RD - High Water - Status: Verified at 7:36 AM - Lanes Affected: All Mainlanes,
2017-08-27 12:36:09+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At GESSNER - High Water - Status: Verified at 7:34 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 12:36:05+00:00,houstontranstar,SH-288 Northbound At HOLCOMBE BLVD - High Water - Status: Verified at 7:34 AM - Lanes Affected: All Mainlanes,
2017-08-27 12:33:09+00:00,houstontranstar,SH-288 Northbound At SOUTHMORE BLVD - High Water - Status: Verified at 7:28 AM - Lanes Affected: All Mainlanes,
2017-08-27 12:33:05+00:00,houstontranstar,SH-288 Northbound At MAC GREGOR DR - High Water - Status: Detected at 7:30 AM - Lanes Affected: All Mainlanes,
2017-08-27 12:27:05+00:00,houstontranstar,IH-45 Southbound Before FM-2854/MONTGOMERY - High Water - Status: Verified at 7:22 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 12:12:09+00:00,houstontranstar,SH-288 Southbound At SAM HOUSTON TOLLWAY - High Water - Status: Verified at 7:09 AM - Lanes Affected: 2 Frontage Road Lane(s),
2017-08-27 12:12:05+00:00,houstontranstar,SH-288 Southbound At AIRPORT BLVD - High Water - Status: Verified at 7:05 AM - Lanes Affected: 2 Frontage Road Lane(s),
2017-08-27 12:09:05+00:00,houstontranstar,SH-288 Northbound At BELLFORT BLVD - High Water - Status: Verified at 7:03 AM - Lanes Affected: 2 Frontage Road Lane(s),
2017-08-27 12:06:08+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At GREENS RD - High Water - Status: Verified at 7:01 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 12:06:05+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At GREENS RD - High Water - Status: Verified at 7:02 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 12:00:05+00:00,houstontranstar,"EAST SAM HOUSTON TOLLWAY Northbound At GENOA-RED BLUFF - Vehicle Fire, Accident - Status: Cleared at 6:58 AM",
2017-08-27 11:51:08+00:00,houstontranstar,SH-6 Southbound At PATTERSON RD - High Water - Status: Verified at 6:48 AM - Lanes Affected: All Mainlanes,
2017-08-27 11:51:05+00:00,houstontranstar,SH-6 Northbound At PARK ROW - High Water - Status: Verified at 6:45 AM - Lanes Affected: All Mainlanes,
2017-08-27 11:42:09+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Westbound At VETERANS MEMORIAL PKY - High Water - Status: Verified at 6:39 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 11:27:05+00:00,houstontranstar,US-290 NORTHWEST Eastbound At BINFORD - High Water - Status: Verified at 6:23 AM - Lanes Affected: All Mainlanes,
2017-08-27 11:15:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At RANKIN RD - High Water - Status: Verified at 6:13 AM - Lanes Affected: 2 Frontage Road Lane(s),
2017-08-27 11:12:05+00:00,houstontranstar,IH-45 NORTH Southbound At BELTWAY 8-NORTH - High Water - Status: Verified at 6:07 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 11:03:05+00:00,houstontranstar,HARDY TOLL ROAD Northbound At CROSSTIMBERS ST - High Water - Status: Verified at 6:01 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 11:00:05+00:00,houstontranstar,"IH-69 SOUTHWEST Northbound At DUNLAVY - Stall - Status: Verified at 5:58 AM - Lanes Affected: 3 Mainlane(s), 1 Shoulder Lane(s)",
2017-08-27 10:54:05+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At W. FUQUA - High Water - Status: Verified at 5:51 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 10:51:10+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Westbound At IMPERIAL VALLEY DR - High Water - Status: Verified at 5:49 AM - Lanes Affected: None,
2017-08-27 10:51:08+00:00,houstontranstar,HARDY TOLL ROAD Northbound At LITTLE YORK RD - High Water - Status: Verified at 5:48 AM - Lanes Affected: 1 Mainlane(s),
2017-08-27 10:51:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At IH-45 NORTH - High Water - Status: Verified at 5:49 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 10:42:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At SAN JACINTO RIVER - High Water - Status: Verified at 5:38 AM - Lanes Affected: All Mainlanes,
2017-08-27 10:39:05+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At SAN JACINTO RIVER - High Water - Status: Verified at 5:37 AM - Lanes Affected: 1 Frontage Road Lane(s),
2017-08-27 10:36:08+00:00,houstontranstar,IH-10 EAST Westbound At JENSEN DR - High Water - Status: Verified at 5:32 AM - Lanes Affected: All Mainlanes,
2017-08-27 10:36:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At HARDY TOLL - High Water - Status: Verified at 5:31 AM - Lanes Affected: All Mainlanes,
2017-08-27 10:33:08+00:00,houstontranstar,IH-69 SOUTHWEST Northbound At IH-610 WEST LOOP - High Water - Status: Verified at 5:31 AM - Lanes Affected: None,
2017-08-27 10:33:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At HARDY TOLL - High Water - Status: Verified at 5:30 AM - Lanes Affected: All Mainlanes,
2017-08-27 10:30:05+00:00,houstontranstar,IH-10 KATY Eastbound At WASHINGTON AVE/WESTCOTT ST - High Water - Status: Verified at 11:59 PM - Lanes Affected: All Mainlanes,
2017-08-27 10:27:05+00:00,houstontranstar,IH-10 EAST Westbound At LOCKWOOD DR - High Water - Status: Verified at 5:24 AM - Lanes Affected: All Mainlanes,
2017-08-27 10:24:05+00:00,houstontranstar,IH-10 KATY Eastbound After GESSNER DR - High Water - Status: Verified at 5:20 AM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-27 10:09:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Westbound At John Ralston - High Water - Status: Verified at 5:04 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 10:06:09+00:00,houstontranstar,IH-45 GULF Southbound At TELLEPSEN ST - Heavy Truck - Status: Verified at 11:59 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 10:06:05+00:00,houstontranstar,IH-45 GULF Northbound At TELLEPSEN ST - High Water - Status: Verified at 5:04 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 09:54:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At BELLAIRE BLVD - High Water - Status: Verified at 4:52 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 09:39:05+00:00,houstontranstar,IH-45 NORTH Southbound At IH-610 NORTH LOOP - Heavy Truck - Status: Verified at 11:59 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 09:12:05+00:00,houstontranstar,FM-1488 Eastbound At KICKAPOO RD - High Water - Status: Verified at 4:05 AM - Lanes Affected: None,
2017-08-27 08:42:08+00:00,houstontranstar,"SOUTH SAM HOUSTON TOLLWAY Westbound At BELLFORT - Heavy Truck, Stall - Status: Cleared at 3:40 AM",
2017-08-27 08:42:05+00:00,houstontranstar,IH-10 KATY Eastbound At BELTWAY 8-WEST - Other - Status: Verified at 3:37 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 08:39:05+00:00,houstontranstar,IH-45 GULF Northbound At TRAVIS - High Water - Status: Verified at 3:35 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 08:30:05+00:00,houstontranstar,"WESTPARK TOLLWAY Westbound At BELTWAY 8 - High Water, Accident - Status: Verified at 3:28 AM - Lanes Affected: 1 Ramp Lane(s)",
2017-08-27 08:24:05+00:00,houstontranstar,IH-10 KATY Westbound At BELTWAY 8-WEST - Other - Status: Verified at 3:20 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 08:09:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At HARDY TOLL - High Water - Status: Verified at 3:07 AM - Lanes Affected: None,
2017-08-27 08:03:05+00:00,houstontranstar,FM-362 Northbound At WINTERS RD - High Water - Status: Verified at 2:57 AM - Lanes Affected: All Mainlanes,
2017-08-27 07:51:05+00:00,houstontranstar,US-90 Westbound At UVALDE - High Water - Status: Verified at 2:47 AM - Lanes Affected: All Mainlanes,
2017-08-27 07:48:08+00:00,houstontranstar,US-90 Westbound At BELTWAY 8-EAST - High Water - Status: Verified at 2:46 AM - Lanes Affected: All Mainlanes,
2017-08-27 07:48:05+00:00,houstontranstar,IH-10 KATY Eastbound After IH-610 WEST LOOP/ US 290 Direct Connect - Stall - Status: Cleared at 2:45 AM,
2017-08-27 07:00:08+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At NORTH SAM PLAZA - Accident - Status: Cleared at 1:57 AM,
2017-08-27 07:00:05+00:00,houstontranstar,FM-1960 Eastbound At ELLA BLVD - High Water - Status: Verified at 1:56 AM - Lanes Affected: None,
2017-08-27 06:57:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At MEMORIAL DR - High Water - Status: Verified at 1:53 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 06:54:05+00:00,houstontranstar,BELTWAY 8-EAST Northbound At GARRETT - High Water - Status: Verified at 1:49 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 06:51:07+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At LAUDER RD - High Water - Status: Cleared at 1:49 AM,
2017-08-27 06:51:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At IH-610 NORTH LOOP - High Water - Status: Cleared at 1:49 AM,
2017-08-27 06:48:05+00:00,houstontranstar,"WEST SAM HOUSTON TOLLWAY Southbound At IH-10 KATY - High Water, Other - Status: Verified at 1:40 AM - Lanes Affected: None",
2017-08-27 06:45:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At LEE RD - High Water - Status: Verified at 1:39 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 06:39:05+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Northbound At US 290 Northwest - High Water - Status: Detected at 1:34 AM - Lanes Affected: None,
2017-08-27 06:33:05+00:00,houstontranstar,IH-45 GULF Southbound At IH-69 EASTEX - High Water - Status: Verified at 1:30 AM - Lanes Affected: All Mainlanes,
2017-08-27 06:24:05+00:00,houstontranstar,FM-1764 Eastbound At IH-45 - High Water - Status: Verified at 1:19 AM - Lanes Affected: All Mainlanes,
2017-08-27 06:21:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At IH-610 NORTH LOOP - High Water - Status: Verified at 1:17 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 06:18:10+00:00,houstontranstar,US-290 Westbound At FM 1098 - High Water - Status: Cleared at 1:15 AM,
2017-08-27 06:18:08+00:00,houstontranstar,US-290 Eastbound At FM 1098 - High Water - Status: Cleared at 1:15 AM,
2017-08-27 06:12:09+00:00,houstontranstar,US-290 NORTHWEST Eastbound At FM-529 - High Water - Status: Verified at 1:09 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 06:12:07+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At S. POST OAK - High Water - Status: Verified at 1:10 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 06:12:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At SHIP CHANNEL/TOLL BRIDGE - Stall - Status: Cleared at 1:09 AM,
2017-08-27 06:09:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At IH-610 NORTH LOOP - High Water - Status: Verified at 1:06 AM - Lanes Affected: None,
2017-08-27 06:06:16+00:00,houstontranstar,SH-3 Southbound At Walker St - High Water - Status: Verified at 1:03 AM - Lanes Affected: All Mainlanes,
2017-08-27 06:06:13+00:00,houstontranstar,SH-35 Eastbound At DIXIE FARM CR 126 - High Water - Status: Verified at 1:03 AM - Lanes Affected: None,
2017-08-27 06:06:08+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At LAUDER RD - High Water - Status: Verified at 1:03 AM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-27 06:03:05+00:00,houstontranstar,SH-3 Northbound At Walker St - High Water - Status: Verified at 12:58 AM - Lanes Affected: All Mainlanes,
2017-08-27 05:57:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At WESTPARK DR - High Water - Status: Verified at 12:55 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 05:54:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At SHIP CHANNEL/TOLL BRIDGE - Stall - Status: Verified at 12:52 AM - Lanes Affected: 1 Mainlane(s),
2017-08-27 05:51:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At IH-69 EASTEX - High Water - Status: Verified at 12:48 AM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-27 05:42:08+00:00,houstontranstar,SH-3 Southbound At SH-146 - High Water - Status: Verified at 12:40 AM - Lanes Affected: All Mainlanes,
2017-08-27 05:42:05+00:00,houstontranstar,SH-3 Northbound At SH-146 - High Water - Status: Verified at 12:39 AM - Lanes Affected: All Mainlanes,
2017-08-27 05:39:05+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At S WAYSIDE DR - High Water - Status: Verified at 12:36 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 05:33:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At SPENCER HWY - High Water - Status: Verified at 12:30 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 05:30:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At HARDY TOLL - High Water - Status: Detected at 12:26 AM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-27 05:27:10+00:00,houstontranstar,HARDY TOLL ROAD Southbound At BELTWAY 8-NORTH - High Water - Status: Verified at 12:25 AM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-27 05:27:07+00:00,houstontranstar,HARDY TOLL ROAD Southbound At BELTWAY 8-NORTH - High Water - Status: Detected at 12:24 AM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-27 05:27:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At HARDY TOLL - High Water - Status: Verified at 12:22 AM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-27 05:21:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At IH-69 EASTEX - High Water - Status: Verified at 12:18 AM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-27 05:18:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At FAIRMONT PKWY - High Water - Status: Detected at 12:10 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 05:15:05+00:00,houstontranstar,IH-610 NORTH LOOP Westbound At YALE ST - High Water - Status: Verified at 12:10 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 05:09:11+00:00,houstontranstar,IH-45 Northbound At SH-242 - High Water - Status: Verified at 12:05 AM - Lanes Affected: 2 Frontage Road Lane(s),
2017-08-27 05:09:08+00:00,houstontranstar,"IH-610 SOUTH LOOP Westbound At SH-288 - High Water - Status: Verified at 12:06 AM - Lanes Affected: 2 Mainlane(s), 1 Ramp Lane(s)",
2017-08-27 05:09:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At BELTWAY 8-NORTH - High Water - Status: Verified at 12:04 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 05:06:11+00:00,houstontranstar,IH-10 EAST Westbound At MC CARTY ST/US-90 ALTERNATE - Accident - Status: Cleared at 12:04 AM,
2017-08-27 05:06:08+00:00,houstontranstar,IH-10 EAST Eastbound At MC CARTY ST/US-90 ALTERNATE - Accident - Status: Cleared at 12:03 AM,
2017-08-27 05:03:05+00:00,houstontranstar,IH-10 EAST Westbound At LOCKWOOD DR - High Water - Status: Verified at 12:00 AM - Lanes Affected: All Mainlanes,
2017-08-27 04:57:11+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At IH-45 GULF FWY - High Water - Status: Verified at 11:53 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:57:09+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At BLACKHAWK - High Water - Status: Verified at 11:49 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:57:05+00:00,houstontranstar,IH-10 EAST Westbound At LOCKWOOD DR - High Water - Status: Verified at 11:54 PM - Lanes Affected: All Mainlanes,
2017-08-27 04:51:08+00:00,houstontranstar,IH-10 EAST Westbound At GELLHORN DR - High Water - Status: Verified at 11:49 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 04:51:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RANKIN RD - High Water - Status: Verified at 11:43 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:48:05+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At BROAD - High Water - Status: Verified at 11:45 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 04:45:05+00:00,houstontranstar,IH-610 SOUTH LOOP Westbound At CRESTMONT ST - High Water - Status: Verified at 11:41 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 04:42:14+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At CRESTMONT ST - High Water - Status: Verified at 11:40 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 04:42:10+00:00,houstontranstar,IH-45 NORTH Northbound At SH 249/ MOUNT HOUSTON RD - High Water - Status: Verified at 11:40 PM - Lanes Affected: 2 Frontage Road Lane(s),
2017-08-27 04:42:07+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RANKIN RD - High Water - Status: Verified at 11:38 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:42:05+00:00,houstontranstar,HARDY TOLL ROAD Northbound At CROSSTIMBERS ST - High Water - Status: Verified at 11:40 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:39:05+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At SCOTT ST - High Water - Status: Verified at 11:36 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 04:36:09+00:00,houstontranstar,IH-69 SOUTHWEST Northbound At DUNLAVY - Stall - Status: Cleared at 11:33 PM,
2017-08-27 04:36:05+00:00,houstontranstar,"IH-45 NORTH Northbound At N MAIN ST - High Water - Status: Verified at 11:33 PM - Lanes Affected: 2 Mainlane(s), 1 Shoulder Lane(s)",
2017-08-27 04:33:16+00:00,houstontranstar,IH-610 NORTH LOOP Eastbound After IH-10 EAST - High Water - Status: Verified at 11:28 PM - Lanes Affected: All Mainlanes,
2017-08-27 04:33:08+00:00,houstontranstar,IH-10 KATY Eastbound At TAYLOR ST - High Water - Status: Verified at 11:30 PM - Lanes Affected: All Mainlanes,
2017-08-27 04:33:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At RED BLUFF RD - High Water - Status: Verified at 11:31 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:30:08+00:00,houstontranstar,IH-69 Northbound At FM-2218 - High Water - Status: Cleared at 11:28 PM,
2017-08-27 04:30:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At FM-865 CULLEN BLVD - High Water - Status: Cleared at 11:28 PM,
2017-08-27 04:24:09+00:00,houstontranstar,SH-225 Eastbound At RICHEY ST - High Water - Status: Verified at 11:21 PM - Lanes Affected: All Mainlanes,
2017-08-27 04:24:05+00:00,houstontranstar,IH-610 EAST LOOP Northbound At PORT OF HOUSTON - High Water - Status: Verified at 11:19 PM - Lanes Affected: All Mainlanes,
2017-08-27 04:21:08+00:00,houstontranstar,SH-225 Eastbound At SCARBOROUGH LN - High Water - Status: Verified at 11:19 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 04:21:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At CROSSTIMBERS ST - High Water - Status: Verified at 11:17 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:18:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RANKIN RD - Heavy Truck - Status: Verified at 11:14 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:15:09+00:00,houstontranstar,IH-69 Southbound At FM-762/THOMPSON RD - High Water - Status: Cleared at 11:12 PM,
2017-08-27 04:15:05+00:00,houstontranstar,SH-288 Northbound After HOLCOMBE BLVD - High Water - Status: Verified at 11:10 PM - Lanes Affected: All Mainlanes,
2017-08-27 04:09:05+00:00,houstontranstar,IH-610 NORTH LOOP Eastbound At GELLHORN DR - High Water - Status: Verified at 11:05 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 04:06:20+00:00,houstontranstar,IH-610 NORTH LOOP Westbound At GELLHORN DR - High Water - Status: Verified at 11:03 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 04:06:17+00:00,houstontranstar,IH-610 EAST LOOP Southbound At MARKET ST - High Water - Status: Verified at 11:00 PM - Lanes Affected: All Mainlanes,
2017-08-27 04:06:13+00:00,houstontranstar,IH-610 EAST LOOP Southbound At CLINTON DR - High Water - Status: Verified at 11:02 PM - Lanes Affected: All Mainlanes,
2017-08-27 04:06:10+00:00,houstontranstar,HARDY TOLL ROAD Northbound At RANKIN RD - High Water - Status: Verified at 11:04 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:06:07+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At FAIRMONT PKWY - High Water - Status: Verified at 11:01 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 04:03:09+00:00,houstontranstar,IH-69 SOUTHWEST Northbound At BEECHNUT ST - High Water - Status: Cleared at 11:00 PM,
2017-08-27 04:03:05+00:00,houstontranstar,IH-610 EAST LOOP Northbound At CLINTON DR - High Water - Status: Verified at 11:01 PM - Lanes Affected: None,
2017-08-27 04:00:05+00:00,houstontranstar,IH-69 SOUTHWEST Southbound At SH-288 - High Water - Status: Verified at 10:53 PM - Lanes Affected: None,
2017-08-27 03:57:05+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At FONDREN - High Water - Status: Verified at 10:54 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 03:54:05+00:00,houstontranstar,BELTWAY 8-WEST Northbound At FONDREN - High Water - Status: Cleared at 10:50 PM,
2017-08-27 03:51:09+00:00,houstontranstar,IH-610 NORTH LOOP Eastbound At IH-45 NORTH - High Water - Status: Verified at 10:49 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 03:51:05+00:00,houstontranstar,IH-45 GULF Northbound At IH-610 SOUTH LOOP - High Water - Status: Verified at 10:49 PM - Lanes Affected: 3 Mainlane(s),
2017-08-27 03:48:05+00:00,houstontranstar,IH-10 EAST Westbound At MC CARTY ST/US-90 ALTERNATE - High Water - Status: Verified at 10:43 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 03:45:05+00:00,houstontranstar,BELTWAY 8-WEST Northbound At CLAY DR - High Water - Status: Verified at 10:41 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-27 03:42:09+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At BLACKHAWK - High Water - Status: Verified at 10:40 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-27 03:42:05+00:00,houstontranstar,IH-45 NORTH Southbound At LITTLE YORK RD - High Water - Status: Verified at 10:37 PM - Lanes Affected: None,
